ISIN,Local 1,Ticker,Issuer,Issuer Country,Coupon,Workout date,Final Maturity,Expected Remaining Life,Time To Maturity,Next Call Date,Next Coupon Date,Coupon Frequency,Bid Price,Ask Price,Bid_Ask_Spread,Index Price,Accrued Interest,Dirty Index Price,Coupon Payment,Notional Amount,Capped Notional Amount,Market Value,Capped Market Value,Cash Payment,Capped Cash Payment,Street Yield,Annual Yield,Semi-Annual Yield,Street Yield to Maturity,Annual Yield to Maturity,Semi-Annual Yield to Maturity,Duration,Street Modified Duration,Annual Modified Duration,Semi-Annual Modified Duration,Street Modified Duration to Maturity,Annual Modified Duration to Maturity,Semi-Annual Modified Duration to Maturity,Effective OA duration,Street Convexity,Annual Convexity,Semi-Annual Convexity,Street Convexity to Maturity,Annual Convexity to Maturity,Semi-Annual Convexity to Maturity,OA Convexity,Benchmark ISIN,Annual Benchmark Spread,Semi-Annual Benchmark Spread,Annual Benchmark Spread to BM-Curve,Semi-Annual Benchmark Spread to BM-Curve,Asset Swap Margin,OAS,Z-Spread,Z-Spread Over Libor,DV 01,Level 1,Level 4,Level 5,Level 6,Level 7,Level 8,Markit iBoxx Rating,Seniority Level 1,Seniority Level 2,Is Hybrid Capital,is Callable,1-5 Years,1-10 Years,1-15 Years,1-20 Years,3-5 Years,5-7 Years,5-10 Years,5-15 Years,7-10 Years,10-15 Years,15-20 Years,15-25 Years,20-25 Years,25-30 Years,5+ Years,7+ Years,10+ Years,15+ Years,25+ Years,30+ Years,Daily Return,Month-to-Date Return,Quarter-to-Date Return,Year-to-Date Return,Daily Sovereign Curve Swap Return,Daily Libor Swap Return,Month-to-date Sovereign Curve Swap Return,Month-to-date Libor Swap Return,Duration weighted exposure
US20030NAX93,,CMCSA,Comcast Corp,UNITED STATES,6.4,15/05/2038,15/05/2038,22.30555556,22.30555556,,15/05/2016,2,125.15588,126.16317,1.00729,125.15588,1.244444444,126.4003244,0.0,1000000000,1000000000.0,1264003244.0,1264003244.0,0.0,0.0,4.586235119,4.638819,4.586235119,4.586235119,4.638819,4.586235119,13.13183736,12.83745933,12.5496804,12.83745933,12.83745933,12.5496804,12.83745933,12.82592379,230.8325042,226.5959676,230.8325042,230.8325042,226.5959676,230.8325042,226.4349728,US912810RP57,181.5842162,178.2904931,211.1617322,207.515319,264.9048637,213.6554021,213.6630199,243.7299164,0.162120093,G,Non-Financials,Consumer Services,Media,Media,Broadcasting & Entertainment,A,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0.003055688,0.012278868,0.012278868,0.012278868,0.003165496,0.003392562,0.032296184,0.051817164,0.004964309
US404280AJ87,,HSBC,HSBC Holdings Plc,UNITED KINGDOM,6.8,1/6/2038,1/6/2038,22.35,22.35,,1/6/2016,2,121.24933,122.19555,0.94622,121.24933,1.02,122.26933,0.0,1500000000,1500000000.0,1834039950.0,1834039950.0,0.0,0.0,5.182883339,5.250039039,5.182883339,5.182883339,5.250039039,5.182883339,12.65576335,12.336081,12.02447378,12.336081,12.336081,12.02447378,12.336081,12.34400009,217.4217638,212.288758,217.4217638,217.4217638,212.288758,217.4217638,213.865663,US912810RP57,242.7062201,237.9553151,272.1084477,267.0069427,325.9050829,276.8965556,276.9179587,306.3291233,0.150929262,G,Financials,Financials,Banks,Banks,Banks,A,SUB,T1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,-0.001554987,-0.023248964,-0.023248964,-0.023248964,0.003168196,0.00339473,0.032381678,0.051881605,0.0072031
US92343VCN29,,VZ,Verizon Communications Inc,UNITED STATES,3.0,1/9/2021,1/11/2021,5.766666667,5.766666667,,1/5/2016,2,100.64776,100.91242,0.26466,100.64776,0.7,101.34776,0.0,1500000000,1244775770.0,1520216400.0,1261552360.0,0.0,0.0,2.873820531,2.894467643,2.873820531,2.876787808,2.897477579,2.876787808,5.162559381,5.089428855,5.017334264,5.089428855,5.228938658,5.154792438,5.228938658,5.274346914,29.82530251,31.42440054,29.82530251,31.45727322,33.07629132,31.45727322,28.11750786,US912828N480,143.2516765,141.71742,129.4519989,128.0286566,137.308889,126.3337011,128.3571996,139.8583104,0.053454325,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.004492913,0.010163053,0.010163053,0.010163053,0.000833627,0.000727143,0.018729617,0.019047498,0.004954684
US94974BGE48,,WFC,Wells Fargo & Co,UNITED STATES,4.65,4/11/2044,4/11/2044,28.775,28.775,,4/5/2016,2,96.46053,97.1761,0.71557,96.46053,1.04625,97.50678,0.0,2000000000,2000000000.0,1950135600.0,1950135600.0,0.0,0.0,4.879762599,4.939292806,4.879762599,4.879762599,4.939292806,4.879762599,15.74053405,15.3656309,14.99965707,15.3656309,15.3656309,14.99965707,15.3656309,15.20760936,344.5106644,335.4420289,344.5106644,344.5106644,335.4420289,344.5106644,334.8185136,US912810RP57,211.6315968,207.6432411,215.6936896,211.6568965,242.2989055,226.0722263,226.0800472,266.1798021,0.148284502,D,Financials,Financials,Banks,Banks,Banks,A,SUB,UT2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.005677713,-0.027998476,-0.027998476,-0.027998476,0.00318183,0.0035626,0.045304696,0.0613569,0.00765906
US89114QAV05,,TD,Toronto-Dominion Bank/The,CANADA,2.25,5/11/2019,5/11/2019,3.777777778,3.777777778,,5/5/2016,2,100.35413,100.5347,0.18057,100.35413,0.5,100.85413,0.0,1250000000,1250000000.0,1260676625.0,1260676625.0,0.0,0.0,2.151483941,2.163056149,2.151483941,2.151483941,2.163056149,2.151483941,3.625798044,3.587208932,3.549030522,3.587208932,3.587208932,3.549030522,3.587208932,3.625323247,14.99425397,16.41373101,14.99425397,14.99425397,16.41373101,14.99425397,13.50414701,US912828N225,107.5524605,106.689324,91.24787589,90.48767,90.46426952,89.77663656,89.75495754,92.78025635,0.036562882,D,Financials,Financials,Banks,Banks,Banks,AA,SEN,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000738144,0.003267025,0.003267025,0.003267025,0.000400843,0.000388921,0.011392089,0.013018948,0.004951244
US00817YAQ17,,AET,Aetna Inc,UNITED STATES,3.5,15/11/2024,15/11/2024,8.805555556,8.805555556,,15/05/2016,2,99.05794,99.62776,0.56982,99.05794,0.680555556,99.73849556,0.0,750000000,750000000.0,748038716.7,748038716.7,0.0,0.0,3.625428282,3.658287608,3.625428282,3.625428282,3.658287608,3.625428282,7.596002938,7.460760674,7.327926318,7.460760674,7.460760674,7.327926318,7.460760674,7.545689489,64.89545792,66.13983567,64.89545792,64.89545792,66.13983567,64.89545792,61.44614767,US912828M565,162.4108739,160.1490227,170.8213911,168.4802202,177.4625017,170.0366721,172.2832002,186.5464756,0.075259572,G,Non-Financials,Health Care,Health Care,Health Care Equipment & Services,Health Care Providers,A,*,*,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.001747452,-0.005259782,-0.005259782,-0.005259782,0.001548472,0.001594866,0.024604418,0.026816425,0.002937885
US20826FAC05,,COP,ConocoPhillips Company,UNITED STATES,4.3,15/11/2044,15/11/2044,28.80555556,28.80555556,,15/05/2016,2,74.72231,75.75737,1.03506,74.72231,0.836111111,75.55842111,0.0,750000000,750000000.0,566688158.3,566688158.3,0.0,0.0,6.191001123,6.28682236,6.191001123,6.191001123,6.28682236,6.191001123,14.67664914,14.23597447,13.8085313,14.23597447,14.23597447,13.8085313,14.23597447,14.11152532,308.997369,297.2161813,308.997369,308.997369,297.2161813,308.997369,300.9424197,US912810RP57,346.3845522,338.7670935,350.3261342,342.6616751,308.1513486,363.4561798,364.4321477,403.1984024,0.106624457,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,A,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.000637573,-0.088113351,-0.088113351,-0.088113351,0.003181225,0.003562963,0.045365427,0.061401713,0.002225639
US166764AN08,,CVX,Chevron Corp,UNITED STATES,2.193,15/11/2019,15/11/2019,3.805555556,3.805555556,,15/05/2016,2,99.93567,100.223,0.28733,99.93567,0.426416667,100.3620867,0.0,750000000,750000000.0,752715650.0,752715650.0,0.0,0.0,2.210324065,2.222537896,2.210324065,2.210324065,2.222537896,2.210324065,3.656899809,3.616926906,3.57739094,3.616926906,3.616926906,3.57739094,3.616926906,3.64358728,15.21518104,16.63417565,15.21518104,15.21518104,16.63417565,15.21518104,12.87866162,US912828N225,113.5006352,112.5733364,96.68705383,95.86589893,95.57439502,94.09477703,95.09689168,98.27124142,0.036567802,D,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Integrated Oil & Gas,AA,*,*,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003990921,0.001412285,0.001412285,0.001412285,0.000406964,0.000389257,0.011508939,0.013134188,0.002956253
US277432AQ36,,EMN,Eastman Chemical Co,UNITED STATES,2.7,15/01/2020,15/01/2020,3.972222222,3.972222222,,15/07/2016,2,97.41302,97.64027,0.22725,97.41302,0.075,97.48802,1.35,800000000,800000000.0,779904160.0,779904160.0,10800000.0,10800000.0,3.401610629,3.430538016,3.401610629,3.401610629,3.430538016,3.401610629,3.787666069,3.724322593,3.662038448,3.724322593,3.724322593,3.662038448,3.724322593,3.777533121,16.11922942,17.3548828,16.11922942,16.11922942,17.3548828,16.11922942,14.26134056,US912828N480,196.8587138,194.4964298,214.4330853,211.9598545,206.8240405,211.8073915,212.7755556,216.5895334,0.036826422,G,Non-Financials,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,BBB,*,*,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000908107,-0.013032841,-0.013032841,-0.013032841,0.00044434,0.000391198,0.012265972,0.013783973,0.003105451
US49456BAG68,,KMI,Kinder Morgan Inc/DE,UNITED STATES,5.3,1/12/2034,1/12/2034,18.85,18.85,,1/6/2016,2,77.597,77.847,0.25,77.597,0.795,78.392,0.0,750000000,750000000.0,587940000.0,587940000.0,0.0,0.0,7.545517126,7.687854198,7.545517126,7.545517126,7.687854198,7.545517126,11.04552894,10.6439581,10.25698675,10.6439581,10.6439581,10.25698675,10.6439581,10.80326632,161.8738108,155.0799813,161.8738108,161.8738108,155.0799813,161.8738108,162.5430947,US912828M565,565.3675329,552.1579071,529.693928,516.9096838,441.8184381,530.0646487,531.8904545,556.2944602,0.084688965,D,Non-Financials,Oil & Gas,Oil & Gas,Oil Equipment / Services & Distribution,Pipelines,BBB,*,*,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.010403666,-0.009381341,-0.009381341,-0.009381341,0.002984456,0.003161844,0.027747731,0.046338693,0.002309105
US92343VCM46,,VZ,Verizon Communications Inc,UNITED STATES,5.012,21/08/2054,21/08/2054,38.57222222,38.57222222,,21/02/2016,2,89.97262,90.70584,0.73322,89.97262,2.144022222,92.11664222,0.0,5500001000,4564178653.0,5066416243.0,4204368120.0,0.0,0.0,5.653309828,5.733209608,5.653309828,5.653309828,5.733209608,5.653309828,16.02102201,15.58061188,15.15230841,15.58061188,15.58061188,15.15230841,15.58061188,15.24742358,403.8610146,389.1276641,403.8610146,403.8610146,389.1276641,403.8610146,385.6233509,US912810RP57,291.023277,284.997964,291.023277,284.997964,299.1585496,305.0213151,305.0495469,346.5493043,0.140454146,G,Non-Financials,Telecommunications,Telecommunications,Fixed Line Telecommunications,Fixed Line Telecommunications,BBB,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-0.007222294,-0.023898682,-0.023898682,-0.023898682,0.003553649,0.004133164,0.055246151,0.073417575,0.016512445
US539830BE89,,LMT,Lockheed Martin Corp,UNITED STATES,2.9,1/3/2025,1/3/2025,9.1,9.1,,1/3/2016,2,96.06845,96.33418,0.26573,96.06845,1.16,97.22845,0.0,750000000,750000000.0,729213375.0,729213375.0,0.0,0.0,3.405828958,3.434828135,3.405828958,3.405828958,3.434828135,3.405828958,7.942099831,7.809117243,7.678361316,7.809117243,7.809117243,7.678361316,7.809117243,7.895080615,70.60326901,71.97039045,70.60326901,70.60326901,71.97039045,70.60326901,67.30134204,US912828M565,140.0649266,138.1890903,145.997501,144.0657145,150.578436,144.6774236,146.6155791,161.0106899,0.076762645,G,Non-Financials,Industrials,Industrial Goods & Services,Aerospace & Defense,Aerospace,BBB,*,*,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.005710252,0.002914029,0.002914029,0.002914029,0.001606456,0.00167164,0.02473849,0.027435785,0.002863949
US00507UAT88,,AGN,Actavis Funding SCS,LUXEMBOURG,4.55,15/03/2035,15/03/2035,19.13888889,19.13888889,,15/03/2016,2,97.53713,98.0742,0.53707,97.53713,1.643055556,99.18018556,0.0,2500000000,2500000000.0,2479504639.0,2479504639.0,0.0,0.0,4.746862415,4.803194172,4.746862415,4.746862415,4.803194172,4.746862415,12.67813471,12.38420414,12.09708808,12.38420414,12.38420414,12.09708808,12.38420414,12.43299156,204.2674228,200.677058,204.2674228,204.2674228,200.677058,204.2674228,199.8071292,US912828M565,276.9015303,272.292436,240.0885506,235.918424,242.1352847,233.2467175,235.4558369,262.0182035,0.123310641,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,BBB,*,*,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0.007962428,0.002971616,0.002971616,0.002971616,0.003004233,0.003196552,0.028025312,0.046845389,0.00973813
US00440EAS63,,ACE,ACE INA Holdings Inc,UNITED STATES,3.15,15/03/2025,15/03/2025,9.138888889,9.138888889,,15/03/2016,2,100.20851,100.60416,0.39565,100.20851,1.1375,101.34601,0.0,800000000,800000000.0,810768080.0,810768080.0,0.0,0.0,3.12328659,3.147673887,3.12328659,3.12328659,3.147673887,3.12328659,7.924360423,7.802513002,7.682539145,7.802513002,7.802513002,7.682539145,7.802513002,7.901121467,70.7204047,72.28633615,70.7204047,70.7204047,72.28633615,70.7204047,68.68770601,US912828M565,111.3495018,109.9348535,116.9548007,115.4872887,126.7900019,117.9127594,117.9294735,132.3012412,0.080074714,G,Financials,Financials,Insurance,Nonlife Insurance,Property & Casualty Insurance,A,SEN,*,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.001754165,0.017566694,0.017566694,0.017566694,0.001614055,0.001692272,0.024744787,0.027530996,0.003184251
US53944VAE92,,LLOYDS,Lloyds Bank Plc,UNITED KINGDOM,2.4,17/03/2020,17/03/2020,4.144444444,4.144444444,,17/03/2016,2,100.51148,100.78443,0.27295,100.51148,0.853333333,101.3648133,0.0,1000000000,1000000000.0,1013648133.0,1013648133.0,0.0,0.0,2.269638991,2.282517144,2.269638991,2.269638991,2.282517144,2.269638991,3.937514729,3.893332434,3.849645901,3.893332434,3.893332434,3.849645901,3.893332434,3.9342486,17.61862357,19.10731869,17.61862357,17.61862357,19.10731869,17.61862357,16.02861884,US912828N480,82.0566266,81.299266,96.47521822,95.62683326,96.76382945,94.33004503,94.34097395,99.22528149,0.039879437,G,Financials,Financials,Banks,Banks,Banks,A,SEN,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900432,0.012641129,0.012641129,0.012641129,0.00048362,0.000405511,0.0129798,0.014398296,0.003981052
US251525AP63,,DB,Deutsche Bank AG,GERMANY,4.5,1/4/2025,1/4/2025,9.183333333,9.183333333,,1/4/2016,2,89.91423,90.37505,0.46082,89.91423,1.425,91.33923,0.0,1500000000,1500000000.0,1370088450.0,1370088450.0,0.0,0.0,5.939638482,6.027836746,5.939638482,5.939638482,6.027836746,5.939638482,7.404096332,7.190549995,6.983162686,7.190549995,7.190549995,6.983162686,7.190549995,7.374136561,63.00448188,62.7156653,63.00448188,63.00448188,62.7156653,63.00448188,62.73288439,US912828M565,399.3657877,391.5700427,404.5970575,396.7519763,377.8636391,408.6156048,408.6405913,422.5078775,0.067354796,G,Financials,Financials,Banks,Banks,Banks,BBB,SUB,LT2,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.001807305,-0.021591999,-0.021591999,-0.021591999,0.001624318,0.001716399,0.024761846,0.027637719,0.005380954
US46625HLL23,,JPM,JPMorgan Chase & Co,UNITED STATES,4.95,1/6/2045,1/6/2045,29.35,29.35,,1/6/2016,2,99.2221,100.08437,0.86227,99.2221,0.7425,99.9646,0.0,1750000000,1630035799.0,1749380500.0,1629458766.0,0.0,0.0,5.000406779,5.062916949,5.000406779,5.000406779,5.062916949,5.000406779,15.60611595,15.22544877,14.85406688,15.22544877,15.22544877,14.85406688,15.22544877,15.04756564,342.0355171,332.6221665,342.0355171,342.0355171,332.6221665,342.0355171,331.5244996,US912810RP57,223.9940111,219.7076591,225.7883098,221.4805621,258.6000962,238.7179197,238.7366654,278.9194922,0.150422388,G,Financials,Financials,Banks,Banks,Banks,A,SUB,UT2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,-1.86e-05,0.000488812,0.000488812,0.000488812,0.003170952,0.00357206,0.046571166,0.062175565,0.006399618
US49327M2K91,,KEY,KeyBank NA,UNITED STATES,3.3,1/6/2025,1/6/2025,9.35,9.35,,1/6/2016,2,100.33334,100.94987,0.61653,100.33334,0.495,100.82834,0.0,750000000,750000000.0,756212550.0,756212550.0,0.0,0.0,3.258006528,3.284543044,3.258006528,3.258006528,3.284543044,3.258006528,8.084550589,7.954963966,7.827454477,7.954963966,7.954963966,7.827454477,7.954963966,8.061002655,73.38335047,74.83895986,73.38335047,73.38335047,74.83895986,73.38335047,71.45460467,US912828M565,125.0364175,123.4068473,128.8650781,127.1993998,138.6428399,130.2125456,130.2330108,144.7156781,0.081277752,D,Financials,Financials,Banks,Banks,Banks,A,SEN,*,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.002262708,0.020211819,0.020211819,0.020211819,0.001657335,0.0018071,0.024783353,0.028038926,0.002969987
US437076BG61,,HD,Home Depot Inc/The,UNITED STATES,2.625,1/5/2022,1/6/2022,6.35,6.35,,1/6/2016,2,100.53399,100.62821,0.09422,100.53399,0.39375,100.92774,0.0,1250000000,1250000000.0,1261596750.0,1261596750.0,0.0,0.0,2.532181669,2.548211529,2.532181669,2.533135026,2.549176959,2.533135026,5.798325646,5.725831419,5.654243559,5.725831419,5.796215772,5.723720982,5.796215772,5.851012622,37.29807263,39.12812697,37.29807263,38.20970227,40.05060204,38.20970227,35.45531504,US912828N308,75.5867142,74.7797351,85.18991014,84.30574582,95.72111533,84.22720724,85.09686788,97.96099556,0.059052948,G,Non-Financials,Consumer Services,Retail,General Retailers,Home Improvement Retailers,A,*,*,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.001266418,0.007407651,0.007407651,0.007407651,0.000991873,0.000853094,0.020764043,0.020685413,0.004954858
US674599CG82,,OXY,Occidental Petroleum Corp,UNITED STATES,3.5,15/06/2025,15/06/2025,9.388888889,9.388888889,,15/06/2016,2,94.20092,94.9928,0.79188,94.20092,0.388888889,94.58980889,0.0,750000000,750000000.0,709423566.7,709423566.7,0.0,0.0,4.255279063,4.300547563,4.255279063,4.255279063,4.300547563,4.255279063,8.002062201,7.835354109,7.672119071,7.835354109,7.835354109,7.672119071,7.835354109,7.952634811,71.84163402,72.55733102,71.84163402,71.84163402,72.55733102,71.84163402,69.3492595,US912828M565,226.6368694,223.1341008,230.1382546,226.6024643,227.3502493,230.2278456,232.1686361,246.5532072,0.075223821,G,Non-Financials,Oil & Gas,Oil & Gas,Oil & Gas Producers,Exploration & Production,A,*,*,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.003338683,-0.02712962,-0.02712962,-0.02712962,0.001664846,0.001828434,0.024786132,0.028134329,0.002786226
US29273RBG39,,ETP,Energy Transfer Partners LP,UNITED STATES,4.75,15/01/2026,15/01/2026,9.972222222,9.972222222,,15/07/2016,2,81.62,81.85,0.23,81.62,0.131944444,81.75194444,2.665277778,1000000000,1000000000.0,817519444.4,817519444.4,26652777.78,26652777.78,7.38658595,7.52299008,7.38658595,7.38658595,7.52299008,7.38658595,7.797961481,7.520217805,7.252366657,7.520217805,7.520217805,7.252366657,7.520217805,7.744612121,69.65902308,68.15770874,69.65902308,69.65902308,68.15770874,69.65902308,69.91392068,US912828M565,548.8811211,536.2647895,548.2213817,535.612917,477.2557922,551.9727962,553.706238,567.634975,0.06331371,D,Non-Financials,Utilities,Utilities,Gas / Water & Multiutilities,Gas Distribution,BBB,*,*,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.020921121,-0.046979015,-0.046979015,-0.046979015,0.001775959,0.002162182,0.024918427,0.029522458,0.003315444
US37045XAZ96,,GM,General Motors Financial Co Inc,UNITED STATES,4.3,13/07/2025,13/07/2025,9.466666667,9.466666667,,13/07/2016,2,94.945,95.179,0.234,94.945,0.143333333,95.08833333,2.15,800000000,800000000.0,760706666.7,760706666.7,17200000.0,17200000.0,4.975857618,5.037755515,4.975857618,4.975857618,5.037755515,4.975857618,7.813703657,7.624023383,7.438947661,7.624023383,7.624023383,7.438947661,7.624023383,7.757231206,69.30214887,69.51940504,69.30214887,69.30214887,69.51940504,69.30214887,67.18859658,US912828M565,300.3576646,295.1919563,303.2044988,298.011942,296.6758806,304.6769611,306.8464749,321.0037385,0.073762219,G,Non-Financials,Consumer Goods,Automobiles & Parts,Automobiles & Parts,Automobiles,BBB,*,*,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.000376985,-0.019359543,-0.019359543,-0.019359543,0.00167886,0.001871451,0.024780938,0.028338289,0.003055189
US375558BB81,GILD4287893,GILD,Gilead Sciences Inc,UNITED STATES,2.55,1/9/2020,1/9/2020,4.6,4.6,,1/3/2016,2,100.71623,100.8258,0.10957,100.71623,0.927916667,101.6441467,0.0,2000000000,2000000000.0,2032882933.0,2032882933.0,0.0,0.0,2.384448241,2.398662225,2.384448241,2.384448241,2.398662225,2.384448241,4.331167058,4.280138218,4.229710588,4.280138218,4.280138218,4.229710588,4.280138218,4.331225866,21.19758969,22.76635698,21.19758969,21.19758969,22.76635698,21.19758969,19.54676579,US912828N480,93.6711347,92.780191,99.74217952,98.8129094,101.8242818,97.26712777,97.22440987,104.5592789,0.044024376,G,Non-Financials,Health Care,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,A,*,*,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001345811,0.010089753,0.010089753,0.010089753,0.00059236,0.000471359,0.014928807,0.016114162,0.007984046
US871829AX53,,SYY,Sysco Corp,UNITED STATES,2.6,1/9/2020,1/10/2020,4.683333333,4.683333333,,1/4/2016,2,100.96433,101.18584,0.22151,100.96433,0.845,101.80933,0.0,750000000,750000000.0,763569975.0,763569975.0,0.0,0.0,2.37723743,2.391365575,2.37723743,2.380752141,2.394922093,2.380752141,4.330882742,4.280009745,4.229734332,4.280009745,4.353292838,4.302081884,4.353292838,4.389394597,21.18757266,22.75820787,21.18757266,21.896042,23.48464402,21.896042,19.27633774,US912828N480,92.9414697,92.0591099,97.48552426,96.5744779,101.2907756,94.25395613,95.40103543,103.0580647,0.044688132,G,Non-Financials,Consumer Services,Retail,Food & Drug Retailers,Food Retailers & Wholesalers,A,*,*,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002464544,0.010205447,0.010205447,0.010205447,0.00059236,0.000471359,0.014928807,0.016114162,0.002998883
US42824CAR07,,HPE,Hewlett Packard Enterprise Co,UNITED STATES,6.35,15/10/2045,15/10/2045,29.72222222,29.72222222,,15/04/2016,2,89.96152,90.41281,0.45129,89.96152,1.869722222,91.83124222,0.0,1500000000,1500000000.0,1377468633.0,1377468633.0,0.0,0.0,7.169617894,7.298126446,7.169617894,7.169617894,7.298126446,7.169617894,12.67553166,12.23686348,11.8133765,12.23686348,12.23686348,11.8133765,12.23686348,12.10873702,246.7189495,235.4427297,246.7189495,246.7189495,235.4427297,246.7189495,238.2473498,US912810RP57,447.5149608,436.6287706,447.8412188,436.9511382,437.7287682,473.3453942,474.2368216,509.5651707,0.111196036,E,Non-Financials,Technology,Technology,Technology Hardware & Equipment,Computer Hardware,BBB,*,*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,-0.004242709,-0.043560853,-0.043560853,-0.043560853,0.003162313,0.00357631,0.047389575,0.062706128,0.005409939
US42824CAQ24,,HPE,Hewlett Packard Enterprise Co,UNITED STATES,6.2,15/10/2035,15/10/2035,19.72222222,19.72222222,,15/04/2016,2,92.91278,93.42366,0.51088,92.91278,1.825555556,94.73833556,0.0,750000000,750000000.0,710537516.7,710537516.7,0.0,0.0,6.859572813,6.977207161,6.859572813,6.859572813,6.977207161,6.859572813,11.11292058,10.74441026,10.38811993,10.74441026,10.74441026,10.38811993,10.74441026,10.84104597,168.0330988,161.9290346,168.0330988,168.0330988,161.9290346,168.0330988,166.5112506,US912828M565,494.3028292,483.5634758,455.1891888,444.9162368,430.6046081,457.1880639,459.1571862,484.1570111,0.102706265,E,Non-Financials,Technology,Technology,Technology Hardware & Equipment,Computer Hardware,BBB,*,*,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,-0.002608312,-0.029256279,-0.029256279,-0.029256279,0.003044782,0.003267655,0.028668173,0.047833231,0.002790601
